Service,Subservice,Area Of Service ,Provinsi,Kab/Kota (Edit),Clnt Id,Clnt Name,Appl Id,Request Reference,Status Simf,Channel,Freq,Freq_Pair,Bwidth,Erp Pwr Dbm,Curr Lic Num,Site Id,Stn Name,Stn Addr,Sid Lat,Sid Long,License Date ,Validity Date ,Ap Id,Tcs Id,Efl Id,Stasiun Lawan,Kab/Kota,NAMA UNIT PELAKSANA TEKNIS,Pita,Band,Link ID
Land Mobile (private),Standard,"JL RAYA SEMBALUN LAWANG, LOMBOK TIMUR, SEMBALUN, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",37367102021,1185251,Granted,,359.25,364.25,16,45.9794,02492493-000SU/2620212026,5,BS. 05 PLTMH KOKOK PUTIH (19),JL RAYA SEMBALUN LAWANG,-8.29490556,116.4698722,19-Oct-21,18-Oct-26,,,,01. REP. KIT. SANTONG (19),LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,13204619
Land Mobile (private),Standard,"JL RAYA SEMBALUN LAWANG, LOMBOK TIMUR, SEMBALUN, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",38094102021,1189410,Granted,,357,352,16,45.9794,02494409-000SU/2620212026,6,BS. 06 KJ SEMBALUN (19),JL RAYA SEMBALUN LAWANG,-8.37432222,116.5307111,22-Oct-21,21-Oct-26,,,,REP. DIST. SANTONG (19),LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,13220394
Land Mobile (private),Standard,"JL RAYA LABUAN LOMBOK, LOMBOK TIMUR, SELONG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",35696092019,744586,Granted,,356.25,351.25,16,45.9794,02137897-000SU/2620192024,3,BS. UP3 MATARAM,JL RAYA LABUAN LOMBOK,-8.63577778,116.5193028,2-Sep-19,1-Sep-29,,,,REP. PRINGGABAYA,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11407836
Land Mobile (private),Standard,"JL BILOK PETUNG, SEMBALUN, LOMBOK TIMUR, NUSA TENGGARA BARAT, LOMBOK TIMUR, SEMBALUN, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",37926112020,1023949,Granted,,352.525,352.525,16,45.9794,02393801-000SU/2620202025,2,BS. 02 PLTMH KOKOK PUTIH (19),"JL BILOK PETUNG, SEMBALUN, LOMBOK TIMUR, NUSA TENGGARA BARAT",-8.29461111,116.4699722,27-Nov-20,26-Nov-30,,,,BS. 01 LINK KIT BAYAN (19),LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,12468125
Land Mobile (private),Standard,"JL RAYA LABUHAN LOMBOK, PRINGGABAYA, LOMBOK TIMUR, NUSA TENGGARA BARAT, LOMBOK TIMUR, PRINGGABAYA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",37927112020,1023948,Granted,,352.475,352.475,16,45.9794,02393795-000SU/2620202025,2,BS. 02 ULP PRINGGABAYA (19),"JL RAYA LABUHAN LOMBOK, PRINGGABAYA, LOMBOK TIMUR, NUSA TENGGARA BARAT",-8.562575,116.6282694,27-Nov-20,26-Nov-30,,,,BS. 01 LINK ULP PRINGGABAYA (19),LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,12468120
Land Mobile (private),Standard,"JL SEMBALUN LAWANG, SEMBALUN, LOMBOK TIMUR, NUSA TENGGARA BARAT, LOMBOK TIMUR, SEMBALUN, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",37900112020,1023953,Granted,,352.4,352.4,16,45.9794,02394505-000SU/2620202025,2,BS. 02 KANTOR SEMBALUN (19),"JL SEMBALUN LAWANG, SEMBALUN, LOMBOK TIMUR, NUSA TENGGARA BARAT",-8.37388889,116.5302778,30-Nov-20,29-Nov-30,,,,BS. 01 LINK DIST BAYAN (19),LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,12468208
Land Mobile (private),Standard,"BUKIT TIMBENUH, TINBENUH, LOTIM, NTB, LOMBOK TIMUR, PRINGGASELA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",31705032020,871554,Granted,,352.15,352.15,16,45.9794,02257332-000SU/2620202025,1,19.BS. LINK_TIMBENUH,"BUKIT TIMBENUH, TINBENUH, LOTIM, NTB",-8.52311111,116.4580556,20-Mar-20,19-Mar-30,,,,19.BS. GI_TALIWANG,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"JL RAYA LABUHAN LOMBOK, LOMBOK TIMUR, SAMBELIA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",39350052019,710212,Granted,,351.975,356.975,16,45.9794,02111843-000SU/2620192024,8,BS. GI PRINGGABAYA,JL RAYA LABUHAN LOMBOK,-8.31,116.6433333,31-May-19,30-May-29,,,,REP. UP3B,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11287110
Land Mobile (private),Standard,"JL RAYA SEMBALUN LAWANG, SEMBALUN, LOMBOK TIMUR, NUSA TENGGARA BARAT, LOMBOK TIMUR, SEMBALUN, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",39127122020,1037537,Granted,,351.775,356.775,16,45.9794,02401855-000SU/2620202025,5,BS. 05 PLTMH KOKOK PUTIH (19),"JL RAYA SEMBALUN LAWANG, SEMBALUN, LOMBOK TIMUR, NUSA TENGGARA BARAT",-8.29490556,116.4698722,11-Dec-20,10-Dec-30,,,,REP. KINTAMANI UHF 2 (19),LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,12513132
Land Mobile (private),Standard,"JL AHMAD YANI, LOMBOK TIMUR, SURALAGA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",39287052019,710259,Granted,,351.7,356.7,16,48.13,02111773-000SU/2620192024,4,BS. KJ. MASBAGIK,JL AHMAD YANI,-8.62333333,116.53,31-May-19,30-May-29,,,,REP. SELONG,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11287329
Land Mobile (private),Standard,"JL RAYA TANJUNG, LOMBOK TIMUR, SEMBALUN, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",39342052019,710210,Granted,,351.6,356.6,16,45.9794,02111832-000SU/2620192024,7,BS. KJ SEMBALUN,JL RAYA TANJUNG,-8.37388889,116.5302778,31-May-19,30-May-29,,,,REP. TANJUNG,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11287065
Land Mobile (private),Standard,"TIMBANUH,LOMBOK TIMUR,PRINGGASELA,NUSA TENGGARA BARAT,TIMBANUH",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",37434042025,3714514,Granted,,351.55,,16,45.9794,02962838-000SU/2620252030,3,BS LINK TIMBANUH (19),TIMBANUH,-8.52277778,116.4586111,5-May-25,4-May-30,,,,,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"TIMBANUH, TIMBANUH, LOTIM, NTB, LOMBOK TIMUR, PRINGGASELA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",33059032020,875480,Granted,,351.35,356.35,16,45.9794,02261073-000SU/2620202025,1,19.BS. TIMBENUH,"TIMBANUH, TIMBANUH, LOTIM, NTB",-8.52346944,116.4581111,30-Mar-20,29-Mar-30,,,,19.REP. SITE_LCC 3,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11865218
Land Mobile (private),Standard,"BUKIT TIMBENUH, TINBENUH, LOTIM, NTB, LOMBOK TIMUR, PRINGGASELA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",33056032020,875479,Granted,,351.3,356.3,16,45.9794,02261080-000SU/2620202025,1,19.BS. TIMBENUH,"BUKIT TIMBENUH, TINBENUH, LOTIM, NTB",-8.52346944,116.4581111,30-Mar-20,29-Mar-30,,,,19.REP. SITE_TCC 3,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11865204
Land Mobile (private),Standard,"JL RAYA KERONGKONG SUKAMULIA, LOMBOK TIMUR, SUKAMULIA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",37618102021,1185257,Granted,,350.25,355.25,16,45.9794,02492472-000SU/2620212026,6,BS. 06 GI PAOKMOTONG (19),JL RAYA KERONGKONG SUKAMULIA,-8.63127222,116.5243056,19-Oct-21,18-Oct-26,,,,REP. SISTEM GARDU INDUK (19),LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,13204675
Land Mobile (private),Standard,"BUKIT TIMBANUH, PRINGGA SELA, SUMBAWA BARAT, NTB, LOMBOK TIMUR, PRINGGASELA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",30744062019,725806,Granted,,350.05,355.05,16,45.9794,02119059-000SU/2620192024,1,BS. PLTU TALIWANG,"BUKIT TIMBANUH, PRINGGA SELA, SUMBAWA BARAT, NTB",-8.5225,116.4586111,10-Jul-19,9-Jul-29,,,,REP. PEMBANGKIT TAMBORA,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,11335413
Broadcast,FM,"2,5 KILOMETER DARI LOKASI ANTENA PEMANCAR",NUSA TENGGARA BARAT,LOMBOK TIMUR,111342,BAHANA KOMUNITAS LOMBOK TIMUR (BKL) FM,11405042017,434398,Granted,,107.7,,300,44.77121,01938092-000SU/2020172022,1,BKL FM,"JL. LINTASAN NURUL HUDA KM. 2, KEL. DANGER.",-8.60497222,116.4547222,28-Apr-17,27-Apr-27,,,,,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,SELONG,NUSA TENGGARA BARAT,LOMBOK TIMUR,103002,"RADIO HAMZAN WADI, PT.",16814112022,1654783,Granted,,107,,300,62,02619039-000SU/2020222027,1,RADIO HAMZAN WADI,JALAN PAHLAWAN NO. 70 KELURAHAN PANCOR,-8.64555556,116.5275,16-Nov-22,15-Nov-27,,,,,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,SELONG,NUSA TENGGARA BARAT,LOMBOK TIMUR,109712,"RADIO SUARA KANCANTA, PT.",10125072023,2550229,Granted,,100.3,,300,60.85,02728529-000SU/2020232028,1,RADIO KANCANTA 100.3 FM,"JL. LINGKAR KAMPUNG BARU, KEL. LABUHAN HAJI, KEC. LABUHAN HAJI, KAB.LOMBOK TIMUR 83652, PROV. NUSA TENGGARA BARAT",-8.69805556,116.5717778,20-Jul-23,18-Jul-28,,,,,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Land Mobile (private),Standard,"JALAN RAYA MATARAM LABUHAN LOMBOK KOMPLEK YAYASAN PENDIDIKAN PONPES SYAIKH ZAINUDDIN NW ANJANI, LOMBOK TIMUR, SURALAGA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,104988,"RADIO BIO PERDANA JAYA, PT.",35898072022,1397090,Granted,,168.975,163.975,16,48.0206,02586155-000SU/2620222027,1,REP. RADIO BIO PERDANA JAYA,JALAN RAYA MATARAM LABUHAN LOMBOK KOMPLEK YAYASAN PENDIDIKAN PONPES SYAIKH ZAINUDDIN NW ANJANI,-8.59965556,116.5029278,2-Aug-22,1-Aug-27,,,,HT. 01 - 50 BERGERAK DISEKITAR KECAMATAN SURALAGA,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,14029778
Land Mobile (private),Standard,"BUKIT TIMBENUH, LOMBOK TIMUR, PRINGGASELA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",36847012020,840877,Granted,,364.1,359.1,16,48.0206,02233937-000SU/2620202025,3,REP. DIST 2 SUMBAWA,BUKIT TIMBENUH,-8.52311111,116.4580556,14-Jan-20,13-Jan-30,,,,BS. ULP_ALAS,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"TIMBANUH, LOMBOK TIMUR, PRINGGASELA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",39287052019,710259,Granted,,356.7,351.7,16,50.17,02111778-000SU/2620192024,9,REP. SELONG,TIMBANUH,-8.53361111,116.4413889,31-May-19,30-May-29,,,,BS. KJ. SAKRA,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"BUKIT TIMBANUH, PRINGGA SELA, SUMBAWA BARAT, NTB, LOMBOK TIMUR, PRINGGASELA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",30744062019,725806,Granted,,355.05,350.05,16,48.0206,02119073-000SU/2620192024,15,REP. PEMBANGKIT TAMBORA,"BUKIT TIMBANUH, PRINGGA SELA, SUMBAWA BARAT, NTB",-8.5225,116.4586111,10-Jul-19,9-Jul-29,,,,BS. PLTD ALAS,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Land Mobile (private),Standard,"TIMBANUH, LOMBOK TIMUR, PRINGGASELA, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK TIMUR,103494,"PLN (PERSERO), PT.",35696092019,744586,Granted,,351.25,356.25,16,48.0206,02137901-000SU/2620192024,7,REP. PRINGGABAYA,TIMBANUH,-8.53361111,116.4580556,2-Sep-19,1-Sep-29,,,,HT. 01-25 BERGERAK SEKITAR ULP PRINGGABAYA,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
Broadcast,DVB-T,NUSA TENGGARA BARAT - 1,NUSA TENGGARA BARAT,LOMBOK TIMUR,2073,LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,11810032018,570754,Granted,,562,,8000,75.77,02019151-000SU/2020182023,1,TVRI SUELA,WISATA LEMOR NO. 2 KEL. SUELA,-8.52322222,116.5741389,23-Mar-18,22-Mar-28,,,,,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"8. Televisi UHF, IMT (478 – 806 MHz)",UHF,
Broadcast,FM,SELONG,NUSA TENGGARA BARAT,LOMBOK TIMUR,114092,"RADIO RAKA SUKSES MAKMUR, PT.",13331112018,656949,Granted,,91.2,,300,61.1215,02063327-000SU/2020182023,1,SUKSES FM,RINJANI NO.30 KOKO' DAYA DUSUN TELAGA URUNG,-8.61591111,116.4745306,15-Nov-18,14-Nov-28,,,,,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,"PRINGGABAYA, WANASABA, SUWELA",NUSA TENGGARA BARAT,LOMBOK TIMUR,1035,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA,13049112024,3598896,Granted,,106.7,,300,60.15,02953445-000SU/2020252030,1,LPP RRI LOMBOK TIMUR 106.7 MHZ,Jalan Pariwisata Kecamatan Suela Kabupaten Tenggara Barat,-8.52318889,116.5740611,4-Mar-25,3-Mar-30,,,,,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,SELONG,NUSA TENGGARA BARAT,LOMBOK TIMUR,109730,"RADIO ABEST LOMBOK PERKASA, PT.",10961042016,366816,Granted,,105.4,,300,65.861,01867083-000SU/2020162021,1,SATU RADIO LOMBOK,"JL. RAYA MATARAM - LB. LOMBOK KM.55, DESA BAGIKNYAKA SANTRI, KEC. AIMEL, KAB. LOMBOK TIMUR, PROV. NUSA TENGGARA BARAT",-8.52776389,116.5019972,25-Apr-16,24-Apr-26,,,,,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Broadcast,FM,"PRINGGABAYA, WANASABA, SUWELA",NUSA TENGGARA BARAT,LOMBOK TIMUR,113960,"RADIO RINJANI PERSADA, PT.",13213102018,652455,Granted,,100,,300,66.51,02061978-000SU/2020182023,1,RADIO RINJANI FM,Denda Seruni No. 01,-8.49151667,116.5737278,6-Nov-18,5-Nov-28,,,,,LOMBOK TIMUR,Balai Monitor SFR Kelas II Mataram,"1. Radio FM, DRM  (87 – 108 MHz)",VHF,
Land Mobile (private),Standard,"JALAN DUSUN GILI MENO KEC. GILI INDAH, KEL. PEMENANG - LOMBOK UTARA (KELOMPOK CIDOMO DANAU INDAH),LOMBOK UTARA,PEMENANG,NUSA TENGGARA BARAT,GILI INDAH",NUSA TENGGARA BARAT,LOMBOK UTARA,125031,KELOMPOK CIDOMO DANAU INDAH GILI MENO,38361052025,3730977,Granted,,170.025,,16,45.9794,02963409-000SU/2620252030,1,BS. CIDOMO DANAU INDAH,"JALAN DUSUN GILI MENO KEC. GILI INDAH, KEL. PEMENANG - LOMBOK UTARA (KELOMPOK CIDOMO DANAU INDAH)",-8.35222222,116.0616667,8-May-25,7-May-30,,,,,LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JL. RAYA PEMENANG, LOMBOK UTARA, PEMENANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK UTARA,101151,BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS),36356072022,1363380,Granted,,163.5,168.6,16,45.9794,02584365-000SU/2620222027,3,BS. PELABUHAN BANGSAL,JL. RAYA PEMENANG,-8.39947778,116.10125,27-Jul-22,26-Jul-27,,,,REP. BUKIT BENGKAUNG,LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,13988759
Land Mobile (private),Standard,"JALAN DUSUN GILI TRAWANGAN, GILI INDAH PEMENANG ,LOMBOK UTARA,PEMENANG,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK UTARA,104323,"KOPERASI ANGKUTAN LAUT ""KARYA BAHARI""",30308022024,3067731,Granted,,163.175,168.175,16,45.9794,02826116-000SU/2620242029,1,BS KOPERASI ANGKUTAN LAUT KARYA BAHARI,"JALAN DUSUN GILI TRAWANGAN, GILI INDAH PEMENANG",-8.39977778,116.1013556,16-Feb-24,14-Feb-29,,,,,LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JALAN RAYA SENGGIGI KM. 17 DUSUN PANDANAN DESA MALAKA KECAMATAN PEMENANG, LOMBOK UTARA, PEMENANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK UTARA,104898,"QUEEN GILI TRAWANGAN, PT.",30483022020,857515,Granted,,159.925,159.925,16,45.9794,02248054-000SU/2620202025,1,BS. 01 QUEEN GILI TRAWANGAN KECAMATAN PEMENANG,JALAN RAYA SENGGIGI KM. 17 DUSUN PANDANAN DESA MALAKA KECAMATAN PEMENANG,-8.41241667,116.0535278,25-Feb-20,24-Feb-30,,,,BS. 02 QUEEN GILI TRAWANGAN KEC GILI TRAWANGAN,LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JALAN DUSUN GILI AIR DESA GILI INDAH KECAMATAN PEMENANG,LOMBOK UTARA,PEMENANG,NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK UTARA,122722,KOPERASI SERBA USAHA GILI AIR BERIUK PATUH,37353122023,2981543,Granted,,154.5,154.5,16,45.9794,02796617-000SU/2620232028,1,BS KOPERASI GILI AIR BERIUK PATUH,JALAN DUSUN GILI AIR DESA GILI INDAH KECAMATAN PEMENANG,-8.36361111,116.0777778,12-Dec-23,10-Dec-28,,,,,LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"DUSUN GILI TERAWANGAN DESA GILI INDAH PEMENANG - LOMBOK UTARA, LOMBOK UTARA, PEMENANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK UTARA,104053,KOPERASI JANUR INDAH,36310072022,1362609,Granted,,150.8,150.8,16,45.9794,02582312-000SU/2620222027,1,BS. KOPERASI JANUR INDAH,DUSUN GILI TERAWANGAN DESA GILI INDAH PEMENANG - LOMBOK UTARA,-8.34636111,116.0358528,21-Jul-22,20-Jul-27,,,,HT. 01 - 32 BERGERAK DI SEKITAR KECAMATAN PEMENANG,LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,13985932
Land Mobile (private),Standard,"DUSUN GILI TRAWANGAN, DS. GILI INDAH, LOMBOK UTARA, PEMENANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK UTARA,111108,"OMBAK SUNSET, PT.",35907032017,429880,Granted,,150.425,150.425,16,43.98,01934196-000SU/2620172022,1,BS. OMBAK SUNSET,"DUSUN GILI TRAWANGAN, DS. GILI INDAH",-8.35026111,116.0288444,23-Mar-17,22-Mar-27,,,,HT.1-15 OMBAK SUNSET,LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,10288411
Land Mobile (private),Standard,"JALAN PANTAI TRAWANGAN DUSUN GILI AIR KECAMATAN PEMENANG, LOMBOK UTARA, PEMENANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK UTARA,118569,"WAHYU WISATA MANDALIKA, PT.",37050102021,1185162,Granted,,150.125,150.125,16,45.98,02492507-000SU/2620212026,1,BS. WAHYU WISATA MANDALIKA,JALAN PANTAI TRAWANGAN DUSUN GILI AIR KECAMATAN PEMENANG,-8.35566667,116.0303889,19-Oct-21,18-Oct-26,,,,HT. 01 - 05 BERGERAK DISEKITAR DUSUN GILI AIR,LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"3. Komrat VHF, Instansi Pemerintah/Badan Usaha Keperluan Publik, Maritim VHF (137 - 174 MHz)",VHF,
Land Mobile (private),Standard,"JL RAYA TANJUNG, LOMBOK UTARA, TANJUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK UTARA,103494,"PLN (PERSERO), PT.",37367102021,1185251,Granted,,359.25,364.25,16,45.9794,02492489-000SU/2620212026,1,BS. 01 LINK ULP TANJUNG (19),JL RAYA TANJUNG,-8.35804722,116.1499028,19-Oct-21,18-Oct-26,,,,01. REP. KIT. SANTONG (19),LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,13204607
Land Mobile (private),Standard,"JL RAYA TANJUNG, LOMBOK UTARA, TANJUNG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK UTARA,103494,"PLN (PERSERO), PT.",38094102021,1189410,Granted,,357,352,16,45.9794,02494419-000SU/2620212026,2,BS. 02 GH TANJUNG (19),JL RAYA TANJUNG,-8.35804722,116.1499028,22-Oct-21,21-Oct-26,,,,REP. DIST. SANTONG (19),LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,13220406
Land Mobile (private),Standard,"JL GILI INDAH, PEMENANG, LOMBOK UTARA, NUSA TENGGARA BARAT, LOMBOK UTARA, PEMENANG, NUSA TENGGARA BARAT",NUSA TENGGARA BARAT,LOMBOK UTARA,103494,"PLN (PERSERO), PT.",37929112020,1023947,Granted,,352.95,352.95,16,45.9794,02393790-000SU/2620202025,6,BS. 06 GILI AIR (19),"JL GILI INDAH, PEMENANG, LOMBOK UTARA, NUSA TENGGARA BARAT",-8.35581111,116.077675,27-Nov-20,26-Nov-30,,,,BS. 01 LINK ULP TANJUNG (19),LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,12468097
Land Mobile (private),Standard,"JALAN PANTAI SIRA, DUSUN SIRA BARAT, DESA SINGGAR PENJALIN (SIRA GRIYA INDAH) SIGAR PENJALIN, TANJUNG, LOMBOK UTARA,LOMBOK UTARA,TANJUNG,NUSA TENGGARA BARAT,SIGAR PENJALIN",NUSA TENGGARA BARAT,LOMBOK UTARA,124137,"GRIYA SIRA INDAH, PT.",34600092025,3854902,Granted,,352.7,,16,45.9794,03020049-000SU/2620252030,1,BS. GRIYA SIRA INDAH,"JALAN PANTAI SIRA, DUSUN SIRA BARAT, DESA SINGGAR PENJALIN (SIRA GRIYA INDAH) SIGAR PENJALIN, TANJUNG, LOMBOK UTARA",-8.36363889,116.1009444,30-Sep-25,29-Sep-30,,,,,LOMBOK UTARA,Balai Monitor SFR Kelas II Mataram,"5. Tetap, Bergerak, Marabahaya (300 – 430 MHz)",UHF,
